file,url,host,platform,kind,detail,gov_id,source_url_override,strength,match,source,evidence_gov_id_unresolvable,evidence_conflict
tier3_auto_transcription_queue.txt,https://www.youtube.com/embed/ChJUP0bOdCo,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://columbiail.gov/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=x1Y2_Sue_tI,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://palosheights.org/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/embed/MXls04C2mNA,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://cityofcarterlake.com/videos/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=FMgjD0nu66c,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://fairmountheightsmd.gov/agendacenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/live/C_1NKoJ0DCs?si=2XDsl9_lD2qjqOZ5,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.bluespringsgov.com/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/f-Ix5e3ZzrY,youtu.be,youtube,no-owner,youtu.be is a MULTI_GOV_HOSTS host with no matching pin,,https://townofhorseheads.gov/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=x_iwanMA0DE,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://mountvernonny.gov/agendacenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=joi_wva5WW8&t=4021s,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://boilingspringsnc.gov/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://youtube.com/live/WXNvJOuLjKw,youtube.com,youtube,no-owner,youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://clayton.oh.us/172/Council-Meeting-AgendasMinutes-and-Video,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=TBr78xMZxpg,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.newphiladelphiaoh.gov/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=6RhNBl6-k-s,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://tompsc.com/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/9uy2D6Kdd7Y,youtu.be,youtube,no-owner,youtu.be is a MULTI_GOV_HOSTS host with no matching pin,,https://littlefieldtexas.net/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/IvsSBC4gNq4,youtu.be,youtube,no-owner,youtu.be is a MULTI_GOV_HOSTS host with no matching pin,,https://cityofweirton.com/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Yc7Lap20wwQ,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.torringtonwy.gov/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=HSVqzZUqeL4,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=qbb_Xn858DE,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=-YVuGYC3JL8,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.danielscountymt.gov/commissioners,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=5ZgnQdjResc,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://monitortwp.gov/meeting-recordings/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=7u90sjTNDy4,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.townofgranvilleny.gov/agendaminutes.html,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=8JbllUU4Ajg,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.tangentor.gov/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=8NvsBdaeP8A,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://tannersvilleny.gov/meeting-minutes/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=8z_sNsUrWWY,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://cityofmountainlakemn.gov/city-mountain-lake/lake-commission/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=A0UxAk0XNgQ,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.townofargos.com/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=EUQWQavrsIU,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://waltonhillsohio.gov/community/videos.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=FzVh16sVlHE,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://urbannava.gov/pages/public-notice-archive.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Jq_wljOepIM,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://villageofspeculator.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=K2UsRB0z214,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://townofsharptown.org/?page_id=32,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=NS4xH5B2xIo,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.eureka-mt.gov/minutes/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Smg87KgqGoA,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://escalanteutah.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=W-mR6IUW3o0,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://garrettparkmd.gov/government/committees/explore_the_collection.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Xl1SctaMya4,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://townofcapevincent.gov/town-board-meeting-july-2-2026/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=bimqmorwx5w,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.townofsomersetmd.gov/government/council_agendas___minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=fqQ_hmgJtw4,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://stonington-ct.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=h_tYdVC7EGk,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://sacketsharbor-ny.gov/meetings/2026-9-08-village-board-of-trustees-meeting/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=k_wf7OfLOVc,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.townofchamplain.gov/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=lfNPN_FIA6g,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://utica-il.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=m7CPofOhjG4,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://northchevychase.gov,,,,,
