tenant_host,match,gov_id,strength,source,evidence,gov_name,solid_pages,needs_plumbing
www.youtube.com,channel=@CountyofnewellAbCa,ca:csd:4802031,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/county-of-newell-2025-06-02-2025-05-31-special-meeting-of-council-aema-request-f; owner title ""County of Newell""",,1,True
www.youtube.com,channel=@CrispCountyBOC,us:county:13081,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/crisp-county-ga-2026-04-15-crisp-county-board-of-commissioners-regular-meeting-o; owner title ""Crisp County BOC""",,1,True
www.youtube.com,channel=@CromwellTown,us:place:1815994,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/cromwell-2026-09-03-cromwell-park-board-meeting-september-3rd-2026; owner title ""Cromwell Town""",,1,True
www.youtube.com,channel=@CumberlandCountyPAPlanning,us:cousub:4204172384,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/south-newton-township-pa-2026-04-29-data-center-information-session; owner title ""Planning in Plain Sight""",,1,True
www.youtube.com,channel=@CynthiaHyde,us:cousub:3611373814,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/thurman-town-ny-2026-07-27-7-23-2026-thurman-special-meeting; owner title ""Cynthia Hyde""",,1,True
www.youtube.com,channel=@CypressCount,ca:csd:4801003,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/cypress-county-2025-02-05-cypress-county-council-meeting-recording-feb-4-2025; owner title ""Cypress County""",,1,True
www.youtube.com,channel=@DCATDanvers,us:cousub:2500916250,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/danvers-ma-2026-02-25-danvers-school-committee-meeting-2-25-26; owner title ""Danvers Community Access Television""",,1,True
www.youtube.com,channel=@DanielsCounty,us:county:30019,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/daniels-county-mt-2026-08-28-august-21-2026-special-meeting-budgets; owner title ""Daniels County""",,1,True
www.youtube.com,channel=@DareCounty,us:county:37055,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/dare-county-nc-2026-09-01-september-1-2026-dare-county-board-of-commissioners-me; owner title ""Dare County""",,1,True
www.youtube.com,channel=@DarienTVCT,us:cousub:0919018850,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/darien-ct-2026-09-09-sewer-commission-9-8-26; owner title ""DarienTV - On Demand & Live Stream""",,1,True
www.youtube.com,channel=@DaytonohioGovt,us:place:3921000,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/dayton-oh-2026-09-03-dayton-city-commission-meeting-9-2-26; owner title ""Dayton, Ohio - City Government""",,1,True
www.youtube.com,channel=@DearbornCountyGov-47025,us:county:18029,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/dearborn-county-in-2026-09-09-plan-commission-meeting-9-9-26; owner title ""Dearborn County IN Government""",Dearborn County,1,True
www.youtube.com,channel=@DearbornHeightsGov,us:place:2621020,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/dearborn-heights-mi-2026-09-09-9-3-2026-dearborn-heights-special-city-council-me; owner title ""Dearborn Heights Government (DHTV)""",,1,True
www.youtube.com,channel=@DelancoTownshipInformation,us:cousub:3400517080,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/delanco-township-nj-2026-08-31-delanco-township-special-committee-meeting-083120; owner title ""Delanco Township Information""",,1,True
www.youtube.com,channel=@DeltaTwp,us:cousub:2604521520,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/delta-charter-township-mi-2026-08-26-august-24-2026-delta-township-planning-comm; owner title ""Delta Township, Michigan""",,1,True
www.youtube.com,channel=@DickinsonCounty,us:county:20041,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/dickinson-county-ks-2024-08-15-commission-meeting-aug-15-2024; owner title ""Dickinson County, KS""",,1,True
www.youtube.com,channel=@DouglasCountyMN-CountyBoard,us:county:27041,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/douglas-county-mn-2026-08-07-8-4-26-regular-board-of-commissioners-meeting-part; owner title ""Douglas County, MN - Board of Commissioners""",,1,True
www.youtube.com,channel=@DoverNewYork,us:cousub:3602720819,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/dover-town-ny-2026-07-20-planning-board; owner title ""Town of Dover NY New York""",,1,True
www.youtube.com,channel=@DunnCountyNorthDakota,us:county:38025,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/dunn-county-2024-11-21-dunn-county-nd-commission-meeting-november-20-2024; owner title ""Dunn County ND""",,1,True
www.youtube.com,channel=@EBTV26,us:cousub:3402319000,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/east-brunswick-township-nj-2026-06-09-eb-township-council-meeting-june-8-2026; owner title ""EBTV""",,1,True
www.youtube.com,channel=@ELCAT01028,us:cousub:2501319645,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/east-longmeadow-ma-2026-06-24-town-council-6-23-26; owner title ""ELCAT01028""",,1,True
www.youtube.com,channel=@EastAmwellTownship,us:cousub:3401918820,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/east-amwell-township-nj-2026-08-17-joint-planning-zoning-board-meeting-august-17; owner title ""East Amwell Township""",,1,True
www.youtube.com,channel=@EastHantsNS,ca:csd:1208008,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/east-hants-ns-2026-07-29-regular-meeting-of-council-july-29-2026; owner title ""Municipality of East Hants""",,1,True
www.youtube.com,channel=@EastManchesterTownship,us:cousub:4213321464,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/east-manchester-township-pa-2026-09-08-september-8-2026-bos-reg-meeting; owner title ""East Manchester Township""",,1,True
www.youtube.com,channel=@EastMolineIL,us:place:1722073,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/east-moline-il-2024-05-03-downtown-east-moline-public-meeting-1-the-bend; owner title ""City of East Moline""",,1,True
www.youtube.com,channel=@EatonCounty1837-mi,us:county:26045,fallback,archive_study_2026-09-14,"2 solidly-identified archive page(s), e.g. /m/eaton-county-mi-2026-09-09-9-9-2026-public-works-human-services-committee; owner title ""Eaton County, MI""",,2,True
www.youtube.com,channel=@EauClaireCounty,us:county:55035,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/eau-claire-county-wi-2026-07-22-july-21-2026-eau-claire-county-board-of-supervis; owner title ""Eau Claire County WI""",Eau Claire County,1,True
www.youtube.com,channel=@ElginOregonCityHall,us:place:4122550,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/elgin-or-2026-09-01-9-31-2026-elgin-community-development-committee; owner title ""Elgin Oregon City Hall""",,1,True
www.youtube.com,channel=@EmmetCountyMI,us:county:26047,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/emmet-county-mi-2026-08-20-emmet-county-boc-regular-meeting-8-20-2026; owner title ""Emmet County""",,1,True
www.youtube.com,channel=@EnjoyLakeForest,us:place:1741105,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lake-forest-il-2026-09-09-city-council-09-08-2026; owner title ""EnjoyLakeForest""",,1,True
www.youtube.com,channel=@FCATGovernment,us:cousub:2501116670,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/whately-ma-2026-09-10-deerfield-selectboard-september-9-2026; owner title ""FCAT Government""",,1,True
www.youtube.com,channel=@FCATMedia,us:cousub:2501115200,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/conway-ma-2025-12-09-conway-special-town-meeting-december-6-2025; owner title ""FCATMedia""",,1,True
www.youtube.com,channel=@FSSAIndianavideos,us:county:18147,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/spencer-county-in-2026-05-26-ddars-advisory-council-may-20-2026; owner title ""FSSA Indiana""",,1,True
www.youtube.com,channel=@FairbanksNorthStarBorough,us:county:02090,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/fairbanks-north-star-borough-ak-2025-04-09-joint-work-session-with-the-animal-co; owner title ""Fairbanks North Star Borough""",,1,True
www.youtube.com,channel=@FairfieldCoOhio,us:county:39045,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/fairfield-county-oh-2026-07-30-commissioner-davis-talks-strategic-plans-2025-202; owner title ""Fairfield County, Ohio""",,1,True
www.youtube.com,channel=@Fairmont_WV,us:place:5426452,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/fairmont-wv-2022-01-20-january-19th-2022-planning-commission-meeting-for-the-cit; owner title ""City of Fairmont, WV""",,1,True
www.youtube.com,channel=@FallsCityNE,us:place:3116655,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/falls-city-ne-2026-09-10-council-meeting-9-9-2026-falls-city-ne-city-council; owner title ""City of Falls City, NE""",,1,True
www.youtube.com,channel=@FarmingtonHillsMichigan,us:place:2627440,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/farmington-hills-mi-2026-09-08-5-qs-with-council-mayor-theresa-rich; owner title ""Farmington Hills, Michigan""",,1,True
www.youtube.com,channel=@FayetteCountyBOC,us:county:13113,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/fayette-county-ga-2026-02-25-feburary-24th-2026-regular-board-of-elections-meeti; owner title ""Fayette County BOC""",,1,True
www.youtube.com,channel=@FergusCountyMT,us:county:30027,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/fergus-county-mt-2026-07-24-commission-meeting-july-24-2026; owner title ""Fergus County MT""",,1,True
www.youtube.com,channel=@Fiscal-kh3gv,us:cousub:3904515686,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/clearcreek-township-oh-2026-08-24-august-24-2026-regular-meeting-clearcreek-town; owner title ""Fiscal""",,1,True
www.youtube.com,channel=@FlinFlon,ca:csd:4621064,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/flin-flon-part-mb-2026-09-03-regular-meeting-of-council-september-1st-2026; owner title ""City of Flin Flon""",,1,True
www.youtube.com,channel=@FortBranchIndiana,us:place:1824250,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/fort-branch-in-2025-04-23-fort-branch-town-council-4-23-25; owner title ""FortBranchIndiana""",,1,True
www.youtube.com,channel=@FranklinCountyGovernment,us:county:18047,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/franklin-county-in-2026-07-27-7-21-26-health-board-meeting; owner title ""Franklin County Government""",,1,True
www.youtube.com,channel=@FranklinCountyKS,us:county:20059,fallback,archive_study_2026-09-14,"2 solidly-identified archive page(s), e.g. /m/franklin-county-ks-2026-09-09-09-09-2026-franklin-county-board-of-county-commiss; owner title ""Franklin County, KS""",,2,True
www.youtube.com,channel=@FremontCountyCO,us:county:08043,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/fremont-county-co-2026-07-08-fremont-county-special-bocc-meeting-07-08-2026; owner title ""Fremont County, CO""",,1,True
www.youtube.com,channel=@GCGov,us:county:24023,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/garrett-county-md-2025-01-28-public-meeting-january-21-2024-board-of-commissione; owner title ""Garrett County Government""",,1,True
www.youtube.com,channel=@GCTVGuilford,us:cousub:0917034950,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/guilford-ct-2026-09-10-board-of-education-facility-assessment-meeting-9-9-26; owner title ""GCTVGuilford""",,1,True
www.youtube.com,channel=@GarnettKansas,us:place:2025925,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/garnett-ks-2020-12-09-garnett-kansas-city-commission-meeting-12-08-2020; owner title ""Garnett Kansas""",,1,True
www.youtube.com,channel=@GeorgetownME,us:cousub:2302327295,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/georgetown-me-2026-09-10-select-board-meeting-september-8-2026; owner title ""Town of Georgetown, ME""",,1,True
www.youtube.com,channel=@GerrishTownshipMI,us:cousub:2614331960,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/gerrish-township-mi-2026-09-09-gerrish-township-board-meeting-9-8-26; owner title ""Gerrish Township, MI""",,1,True
www.youtube.com,channel=@GoldRiver-BC,ca:csd:5924025,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/gold-river-bc-2026-09-09-village-of-gold-river-s-personal-meeting-room; owner title ""Gold River""",Gold River,1,True
www.youtube.com,channel=@GoshenArkansas,us:place:0527670,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/goshen-ar-2026-08-12-2026-city-of-goshen-arkansas-august-city-council-meeting; owner title ""City of Goshen, Arkansas""",,1,True
www.youtube.com,channel=@GrandForksCounty,us:county:38035,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/grand-forks-county-nd-2025-07-29-7-29-25-grand-forks-county-board-of-commissione; owner title ""Grand Forks County""",,1,True
www.youtube.com,channel=@GrantCountyOregon,us:county:41023,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/grant-county-or-2026-02-11-library-work-session-january-15-2026-at-9-00-28-am-0; owner title ""Grant County Oregon""",,1,True
www.youtube.com,channel=@GreaterAlbanyPublicSchools,us:place:4172600,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/tangent-or-2026-04-08-lrfac-meeting-april-7-2026; owner title ""Greater Albany Public Schools""",,1,True
www.youtube.com,channel=@GrovelandTV,us:cousub:2500927620,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/groveland-ma-2026-09-07-recreation-committee-9-3-2026; owner title ""GrovelandTV""",,1,True
www.youtube.com,channel=@GrovelandTwpVideos,us:cousub:2612535640,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/groveland-township-mi-2026-08-11-groveland-township-board-meeting-8-10-24; owner title ""Groveland Twp (GrovelandTwpVideos)""",,1,True
www.youtube.com,channel=@GtCountySC,us:county:45043,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/georgetown-county-sc-2024-07-15-georgetown-county-capital-projects-sales-tax-com; owner title ""Georgetown County (GtCountySC)""",,1,True
www.youtube.com,channel=@HHSFilmAndBroadcast,us:place:2128594,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/fort-thomas-ky-2020-01-08-fort-thomas-city-council-january-7th-2020; owner title ""FT Film and Broadcast""",,1,True
www.youtube.com,channel=@HampshireWV1754,us:county:54027,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/hampshire-county-wv-2026-09-08-hampshire-county-commission-livestream; owner title ""Hampshire County Commission""",,1,True
www.youtube.com,channel=@HanoverTwpNJ,us:cousub:3402729550,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/hanover-township-nj-2026-08-16-the-august-13-2026-township-of-hanover-nj-committ; owner title ""Township of Hanover, NJ""",,1,True
www.youtube.com,channel=@HarlemTownshipOH,us:cousub:3904133516,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/harlem-township-2026-09-10-9-9-2026-trustee-regular-meeting; owner title ""Harlem Township""",,1,True
www.youtube.com,channel=@HarrisburgNC,us:place:3729800,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/town-of-harrisburg-2025-04-17-harrisburg-board-of-adjustment-february-2024; owner title ""Town of Harrisburg""",,1,True
www.youtube.com,channel=@HarrisvilleCity1962,us:place:4933540,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/harrisville-2026-09-09-harrisville-city-council-meeting-september-8-2026; owner title ""Harrisville City""",,1,True
www.youtube.com,channel=@HarveyElwoodJr,us:county:45075,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/orangeburg-county-sc-2024-05-23-orangeburg-county-council-meeting-may-20-2024-or; owner title ""Harvey Elwood Jr""",,1,True
www.youtube.com,channel=@HaughtonLA,us:place:2233420,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/haughton-la-2025-10-15-september-14-2025-regular-council-meeting; owner title ""Town of Haughton""",,1,True
www.youtube.com,channel=@HaverfordTownship,us:cousub:4204533144,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/haverford-township-pa-2026-01-06-haverford-township-board-of-commissioners-reorg; owner title ""Haverford Township""",,1,True
www.youtube.com,channel=@HenryClayTownshipMunicipalNews,us:cousub:4205133896,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/henry-clay-township-pa-2026-09-05-hct-supervisors-meeting-8-3-2026; owner title ""Henry Clay Township Municipal News""",,1,True
www.youtube.com,channel=@HenryCountyMissouriCommission,us:county:29083,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/henry-county-mo-2026-01-16-commission-meeting-1-15-2025; owner title ""Henry County Missouri Commission""",,1,True
www.youtube.com,channel=@HermosaSouthDakota,us:place:4628300,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/hermosa-sd-2026-09-09-09-08-2026-bot-regular-meeting; owner title ""Hermosa South Dakota""",,1,True
www.youtube.com,channel=@HillCounty-m2t,us:county:30041,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/hill-county-mt-2026-09-04-commissioner-interview-with-clay-vincent-09-04-2026; owner title ""Hill County""",,1,True
www.youtube.com,channel=@HoldenvilleCityCouncilMeetings,us:place:4035400,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/holdenville-ok-2026-06-03-holdenville-city-council-meeting-06-02-2026-only-audio; owner title ""Holdenville City Council Meetings""",,1,True
www.youtube.com,channel=@HomerGlen,us:place:1735835,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/homer-glen-il-2026-09-10-homer-glen-board-meeting-2026-09-09; owner title ""Homer Glen""",,1,True
www.youtube.com,channel=@HoodCountyTX,us:county:48221,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/hood-county-tx-2026-03-10-commissioner-s-court-march-9-2026-special-called-meeti; owner title ""Hood County""",,1,True
www.youtube.com,channel=@HowellTownshipMichigan,us:cousub:2609339560,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/howell-township-mi-2026-03-04-11-20-2025-regular-township-board-meeting; owner title ""Howell Township: Michigan""",,1,True
www.youtube.com,channel=@HowellTownshipTV,us:cousub:3402533300,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/howell-township-nj-2026-09-08-howell-township-planning-board-meeting-9-3-2026; owner title ""Howell Township""",,1,True
www.youtube.com,channel=@ImlayCityMI,us:place:2640320,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/imlay-city-mi-2026-09-02-2026-09-01-city-commission; owner title ""Imlay City""",,1,True
www.youtube.com,channel=@IndianaProud,us:place:1810000,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/campbellsburg-in-2025-10-06-campbellsburg-town-hall-meeting-6-30-pm-6-october-20; owner title ""Rhonda Greene""",,1,True
www.youtube.com,channel=@IowaCountySupervisors,us:county:19095,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/iowa-county-iowa-supervisors-2026-09-04-regular-meeting-sept-4th; owner title ""Iowa County, Iowa,   Supervisors""",,1,True
www.youtube.com,channel=@JacksonCountyOregon,us:county:41029,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/jackson-county-or-2026-08-25-2026-27-budget-committee-hearings-department-presen; owner title ""JacksonCountyOregon""",Jackson County,1,True
www.youtube.com,channel=@JacksonCtyCommission,us:county:01071,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/jackson-county-al-2026-08-25-august-24-2026; owner title ""JacksonCtyCommission""",,1,True
www.youtube.com,channel=@JacksonEvents-jn9kb,us:county:47087,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/jackson-county-tn-2026-06-29-jackson-county-commissioner-s-meeting-06-29-2026; owner title ""Jackson Events""",,1,True
www.youtube.com,channel=@JeffersonCountyMontana,us:county:30043,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/jefferson-county-mt-2026-09-03-commission-fire-restrictions-2026-09-03; owner title ""Jefferson County Montana""",,1,True
www.youtube.com,channel=@JeffersonCountyWISCO,us:county:55055,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/jefferson-county-wi-2024-07-11-jefferson-county-board-meeting-june-11th-2024; owner title ""Jefferson County WI""",,1,True
www.youtube.com,channel=@JerseyCityTV,us:place:3436000,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/jersey-city-nj-2026-09-09-jersey-city-municipal-caucus-meeting-september-8-2026; owner title ""Jersey City TV""",,1,True
www.youtube.com,channel=@JocelynBuck-d5r,us:place:4911000,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/castle-valley-ut-2026-08-20-8-19-2026-town-council-meeting; owner title ""Town of Castle Valley""",,1,True
www.youtube.com,channel=@JosephineCountyOR,us:county:41033,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/josephine-county-or-2017-10-12-cannabis-advisory-panel-meeting-10-10-2017; owner title ""Josephine County""",,1,True
www.youtube.com,channel=@KGVAGov,us:county:51099,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/king-george-county-va-2026-09-03-king-george-wetlands-board-09-03-26; owner title ""King George County Government""",,1,True
www.youtube.com,channel=@KdaleNC,us:place:3736080,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/knightdale-nc-2025-06-21-knightdale-council-meeting-june-18-2025-edited; owner title ""Knightdale, NC""",,1,True
www.youtube.com,channel=@KirklinIndiana,us:place:1839942,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/kirklin-town-in-2026-08-07-kirklin-town-council-meeting-july-13-2026-final; owner title ""Kirklin Indiana""",,1,True
www.youtube.com,channel=@KnightTwpTrustee,us:cousub:1816340212,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/knight-township-in-2026-09-10-knight-board-meeting-public-hearing-of-proposed-20; owner title ""Knight Township Trustee Board Meetings""",,1,True
www.youtube.com,channel=@KnowColumbia,us:place:1715833,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/columbia-il-2025-10-16-2025-10-14-plan-commission; owner title ""KnowColumbia""",,1,True
www.youtube.com,channel=@KnoxCountyMaine,us:county:23013,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/knox-county-me-2026-03-17-march-17th-2026-regular-commission-meeting; owner title ""Knox County, Maine""",,1,True
www.youtube.com,channel=@LTCLowellMA,us:place:2537000,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lowell-ma-2026-03-12-lowell-license-commission-march-12-2026; owner title ""LTCLowellMA""",,1,True
www.youtube.com,channel=@LafayetteOR,us:place:4140300,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lafayette-or-2023-10-13-city-of-lafayette-s-city-council-meeting-for-october-202; owner title ""City of Lafayette, Oregon""",,1,True
www.youtube.com,channel=@LakeTownship-BenzieCountyMI,us:cousub:2601944240,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lake-township-mi-2026-08-10-2026-08-06-board-meeting; owner title ""Lake Twp - Benzie County""",,1,True
www.youtube.com,channel=@LamontCounty,ca:csd:4810058,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lamont-county-2025-12-10-lamont-county-agricultural-services-board-meeting-decem; owner title ""Lamont County""",,1,True
www.youtube.com,channel=@LanarkHighlands_Council,ca:csd:3509039,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lanark-highlands-on-2025-12-17-public-information-meeting-10-december-2025; owner title ""Lanark Highlands""",Lanark Highlands,1,True
www.youtube.com,channel=@LangleyCity,ca:csd:5915002,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/langley-2025-11-04-november-3-2025-langley-city-regular-council-meeting; owner title ""LangleyCity""",,1,True
www.youtube.com,channel=@LeroyTownshipOhio,us:cousub:3908542812,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/leroy-township-oh-2026-09-10-trustees-meeting-9-08-2026; owner title ""Leroy Township, Ohio""",,1,True
www.youtube.com,channel=@LetchworthCommunityAccess,us:place:3657243,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/perry-village-ny-2023-12-15-village-of-perry-tree-board-what-is-a-tree-city; owner title ""Letchworth Community Access""",,1,True
www.youtube.com,channel=@LewisCountyNY,us:county:36049,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lewis-county-ny-2026-06-30-june-2026-atv-round-table-meeting; owner title ""Lewis County""",,1,True
www.youtube.com,channel=@LewisCountyWa,us:county:53041,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lewis-county-wa-2026-09-08-2026-09-08-bocc-business-meeting; owner title ""LewisCountyWa""",,1,True
www.youtube.com,channel=@LigonierCityMeetings,us:place:1843686,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/ligonier-in-2026-09-10-board-of-works-park-authority-meeting-09-09-2026; owner title ""Ligonier City Meetings & Videos""",,1,True
www.youtube.com,channel=@LimaTownship,us:cousub:2616147460,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lima-township-mi-2026-04-29-planning-commission-meeting-april-27-2026-audio-only; owner title ""Lima Township, Michigan""",,1,True
www.youtube.com,channel=@LincolnCountyBOCMeetings,us:county:37109,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lincoln-county-nc-2026-08-17-boc-meeting-august-17-2026; owner title ""Lincoln County BOC Meetings""",,1,True
www.youtube.com,channel=@LincolnCountyOKBOCC,us:county:40081,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lincoln-county-ok-2026-09-09-lincoln-county-commissioners-meeting-september-8th; owner title ""Lincoln County Board of Commissioners - OK""",,1,True
www.youtube.com,channel=@LisbonLisbon-l9s,us:cousub:0918043230,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/lisbon-ct-2026-04-14-bof-4826-special-meeting; owner title ""Town of Lisbon CT""",,1,True
www.youtube.com,channel=@LitchfieldTV,us:cousub:3301142260,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/litchfield-nh-2024-04-04-conservation-commission-meeting-4-4-24; owner title ""LitchfieldTV""",,1,True
www.youtube.com,channel=@LivingstonParishPresidentsOfc,us:county:22063,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/livingston-parish-la-2024-08-31-the-duties-of-the-livingston-parish-president-an; owner title ""Livingston Parish President's Office""",,1,True
www.youtube.com,channel=@LocalTV3,us:place:1814932,fallback,archive_study_2026-09-14,"1 solidly-identified archive page(s), e.g. /m/connersville-city-in-2026-08-23-emergency-management-town-hall-meeting; owner title ""LocalTV3""",,1,True
